-1,-231
-0.95,-231
-0.9,-230
-0.85,-230
-0.8,-230
-0.75,-229
-0.7,-229
-0.65,-228
-0.6,-228
-0.55,-228
-0.5,-227
-0.45,-227
-0.4,-226
-0.35,-226
-0.3,-225
-0.25,-225
-0.2,-224
-0.15,-224
-0.1,-223
-0.05,-223
0,-222
0.05,-222
0.1,-221
0.15,-220
0.2,-219
0.25,-219
0.3,-218
0.35,-217
0.4,-216
0.45,-215
0.5,-213
0.55,-212
0.6,-210
0.65,-207
0.7,-201
0.75,-187
0.8,-148
0.85,-68.9
0.9,45.4
0.95,183
1,333
1.05,491
1.1,655
1.15,823
1.2,995
