300,1.512923,0.9560123
310,1.323,0.647
320,0.7939,0.5327573
330,0.3898391,0.7905753
340,0.2574524,1.127982
350,0.2198475,1.357565
360,0.1953887,1.536074
370,0.1928416,1.63918
380,0.1967876,1.722297
390,0.1878861,1.838805
400,0.173,1.95
410,0.1729044,2.071446
420,0.1665478,2.182026
430,0.159444,2.283458
440,0.157482,2.374991
450,0.1510089,2.471494
460,0.1434135,2.567443
470,0.1364482,2.658754
480,0.1316274,2.746739
490,0.1305523,2.831281
500,0.1299563,2.918614
510,0.1299439,3.01072
520,0.1298134,3.097869
530,0.1293409,3.178425
540,0.1286413,3.257563
550,0.1248079,3.340449
560,0.1212307,3.42134
570,0.1202104,3.501293
580,0.1205766,3.579969
590,0.120983,3.656954
600,0.1243362,3.733016
610,0.1277254,3.807587
620,0.1310285,3.880854
630,0.1338444,3.965357
640,0.1366023,4.048097
650,0.1393057,4.129178
660,0.1399461,4.210904
670,0.1399203,4.291836
680,0.1399434,4.371271
690,0.1402434,4.44918
700,0.1422559,4.524953
710,0.1442413,4.599478
720,0.1462005,4.672815
730,0.1479116,4.745567
740,0.1466923,4.824403
750,0.1455498,4.901974
760,0.1444779,4.978338
770,0.1434711,5.053551
780,0.1431709,5.131901
790,0.1435249,5.213082
800,0.1439018,5.293018
810,0.1442995,5.371766
820,0.1447158,5.449377
830,0.1460906,5.526927
840,0.1492574,5.605374
850,0.1523659,5.682739
860,0.1554189,5.759065
870,0.1584191,5.834392
880,0.1613691,5.90876
890,0.165399,5.982174
900,0.1707744,6.054665
910,0.1760472,6.126299
920,0.1812223,6.197106
930,0.1863042,6.267116
940,0.1912971,6.336353
950,0.1962049,6.404843
960,0.2003468,6.476259
970,0.2040247,6.549017
980,0.2076468,6.620975
990,0.2112155,6.692159
1000,0.2147328,6.762595
1010,0.2182008,6.832304
1020,0.2216213,6.90131
1030,0.2249962,6.969633
1040,0.2279549,7.042901
1050,0.2307192,7.117792
1060,0.2334513,7.191903
1070,0.2361522,7.265259
1080,0.238823,7.337881
1090,0.2414647,7.409791
1100,0.2440781,7.481011
1110,0.2466641,7.551558
1120,0.2492237,7.621453
1130,0.2532486,7.692895
1140,0.2606647,7.768727
1150,0.2679623,7.843828
1160,0.2751462,7.91822
1170,0.2822207,7.991922
1180,0.28919,8.064953
1190,0.2960579,8.137331
1200,0.3028282,8.209073
1210,0.3095044,8.280196
1220,0.3160897,8.350714
1230,0.3225872,8.420644
1240,0.329,8.49
1250,0.3461375,8.213284
1260,0.3649088,7.927027
1270,0.3765513,7.807118
1280,0.3796355,7.861074
1290,0.3826953,7.914661
1300,0.3656383,8.596259
1310,0.3688911,8.642602
1320,0.3923137,8.065219
1330,0.395437,8.117223
1340,0.3985368,8.168896
1350,0.401674,8.220764
1360,0.4050282,8.274371
1370,0.4083562,8.327634
1380,0.4116452,8.37
1390,0.4148711,8.369998
1400,0.4180969,8.369999
1410,0.421305,8.380191
1420,0.4243485,8.481426
1430,0.4273795,8.581468
1440,0.4303979,8.680357
1450,0.4336125,8.742686
1460,0.4368568,8.795753
1470,0.4400781,8.848501
1480,0.4434623,8.902444
1490,0.4470981,8.958308
1500,0.4507061,9.013826
1510,0.454287,9.069004
1520,0.4579823,9.13105
1530,0.4616835,9.194465
1540,0.4653559,9.257445
1550,0.469,9.32
1560,0.4730485,9.383124
1570,0.4770641,9.445827
1580,0.4810477,9.508116
1590,0.485,9.57
1600,0.4889497,9.636551
1610,0.4928685,9.702646
1620,0.4967569,9.768293
1630,0.5006157,9.833503
1640,0.5047304,9.893738
1650,0.5088455,9.953106
1660,0.5129298,10.01212
1670,0.516984,10.07079
1680,0.5209438,10.13234
1690,0.5248104,10.1967
1700,0.5286492,10.26067
