320,2.34896,0.20532
321,2.34241,0.20263
322,2.33586,0.19993
323,2.32932,0.19581
324,2.32205,0.19071
325,2.31241,0.18609
326,2.30192,0.18194
327,2.29159,0.17806
328,2.28138,0.17437
329,2.27124,0.1708
330,2.26111,0.16734
331,2.2509,0.16405
332,2.24064,0.1609
333,2.23038,0.15786
334,2.22027,0.1548
335,2.21028,0.15171
336,2.20041,0.1486
337,2.19065,0.1453
338,2.18107,0.14184
339,2.17167,0.1383
340,2.16242,0.13472
341,2.15338,0.1311
342,2.14453,0.12745
343,2.13585,0.12375
344,2.12738,0.12003
345,2.11912,0.11627
346,2.11047,0.11259
347,2.10183,0.10903
348,2.09321,0.1056
349,2.0846,0.10232
350,2.076,0.09918
351,2.0674,0.09591
352,2.0588,0.09267
353,2.0502,0.08948
354,2.04172,0.08633
355,2.03339,0.08322
356,2.0252,0.08019
357,2.01714,0.07727
358,2.00913,0.07446
359,2.00119,0.07173
360,1.99336,0.06905
361,1.98564,0.06642
362,1.97804,0.06383
363,1.97055,0.06129
364,1.96318,0.0588
365,1.95592,0.05636
366,1.94879,0.05397
367,1.94179,0.05163
368,1.93491,0.04935
369,1.92817,0.04711
370,1.92157,0.04492
371,1.91512,0.04278
372,1.90879,0.04067
373,1.90257,0.0386
374,1.89648,0.03657
375,1.8905,0.03458
376,1.88465,0.03263
377,1.87891,0.03073
378,1.87328,0.02887
379,1.86778,0.02707
380,1.86238,0.02532
381,1.85707,0.02363
382,1.85186,0.02199
383,1.84674,0.0204
384,1.84172,0.0189
385,1.83681,0.01748
386,1.832,0.01614
387,1.82729,0.01487
388,1.82267,0.01367
389,1.81815,0.01254
390,1.81373,0.01147
391,1.8094,0.01046
392,1.80516,0.00952
393,1.801,0.00865
394,1.79691,0.00784
395,1.7929,0.0071
396,1.78897,0.00642
397,1.78511,0.00581
398,1.78132,0.00527
399,1.77762,0.00479
400,1.77399,0.00438
401,1.77043,0.00404
402,1.76696,0.00373
403,1.76359,0.00346
404,1.76033,0.00322
405,1.75718,0.00302
406,1.75413,0.00285
407,1.75119,0.00269
408,1.74836,0.00256
409,1.74564,0.00244
410,1.74302,0.00235
411,1.74047,0.00227
412,1.73797,0.0022
413,1.73552,0.00212
414,1.73313,0.00206
415,1.7308,0.002
416,1.72853,0.00194
417,1.7263,0.00188
418,1.72414,0.00183
419,1.72203,0.00179
420,1.71998,0.00175
421,1.71796,0.00171
422,1.71599,0.00167
423,1.71405,0.00164
424,1.71214,0.00162
425,1.71028,0.00159
426,1.70846,0.00157
427,1.70669,0.00155
428,1.70497,0.00152
429,1.7033,0.0015
430,1.70169,0.00148
431,1.70012,0.00145
432,1.6986,0.00143
433,1.69713,0.00141
434,1.69571,0.00139
435,1.69434,0.00137
436,1.69301,0.00135
437,1.6917,0.00133
438,1.69043,0.00131
439,1.68918,0.00129
440,1.68797,0.00127
441,1.68678,0.00125
442,1.68562,0.00124
443,1.68449,0.00122
444,1.68339,0.0012
445,1.68231,0.00119
446,1.68127,0.00117
447,1.68026,0.00115
448,1.67927,0.00114
449,1.67831,0.00112
450,1.67738,0.00111
451,1.67649,0.00109
452,1.67562,0.00108
453,1.67477,0.00107
454,1.67396,0.00105
455,1.67315,0.00104
456,1.67235,0.00103
457,1.67157,0.00102
458,1.67081,0.001
459,1.67006,0.000992238
460,1.66932,0.000981207
461,1.6686,0.000970543
462,1.66789,0.000960026
463,1.6672,0.000949482
464,1.66652,0.000938909
465,1.66585,0.00092831
466,1.6652,0.000917682
467,1.66457,0.000907027
468,1.66394,0.000896344
469,1.66333,0.000885633
470,1.66274,0.000874894
471,1.66216,0.000864128
472,1.6616,0.000853334
473,1.66105,0.000842513
474,1.66051,0.000831663
475,1.65999,0.000820786
476,1.65948,0.000809881
477,1.65898,0.000798949
478,1.65847,0.000787989
479,1.65797,0.000777001
480,1.65747,0.000765985
481,1.65698,0.000754942
482,1.65648,0.000743902
483,1.65599,0.000733028
484,1.65549,0.000722317
485,1.655,0.000711771
486,1.65451,0.000701389
487,1.65403,0.000691172
488,1.65354,0.000681119
489,1.65306,0.00067123
490,1.65258,0.000661506
491,1.65209,0.000651946
492,1.65162,0.000642551
