300,2.2,0.3003
305,2.19,0.243
310,2.17,0.1855
315,2.16,0.1442
320,2.14,0.1102
325,2.13,0.085
330,2.12,0.0682
335,2.1,0.0546
340,2.09,0.0443
345,2.08,0.036
350,2.07,0.0302
355,2.06,0.0247
360,2.04,0.0213
365,2.03,0.0182
370,2.02,0.0157
375,2.01,0.0135
380,2,0.0117
385,1.99,0.01
390,1.98,0.0087747
395,1.97,0.0075628
400,1.96,0.0068915
405,1.95,0.0061998
410,1.95,0.0056509
415,1.94,0.0051933
420,1.93,0.0047273
425,1.92,0.0044087
430,1.91,0.004066
435,1.91,0.0038322
440,1.9,0.0036079
445,1.89,0.0034165
450,1.88,0.0032522
455,1.88,0.0031077
460,1.87,0.0030083
465,1.86,0.0029183
470,1.86,0.0028414
475,1.85,0.002793
480,1.84,0.0027537
485,1.84,0.0027158
490,1.83,0.0027085
495,1.83,0.0027093
500,1.82,0.0027315
505,1.82,0.0027698
510,1.81,0.0028206
515,1.8,0.0028705
520,1.8,0.0029643
525,1.79,0.0030433
530,1.79,0.0031263
535,1.79,0.0032089
540,1.78,0.0032916
545,1.78,0.0033792
550,1.77,0.0034668
555,1.77,0.0035545
560,1.76,0.0036421
565,1.76,0.0037297
570,1.76,0.0039156
575,1.75,0.0040252
580,1.75,0.0041416
585,1.74,0.0042578
590,1.74,0.0043738
595,1.74,0.0045439
600,1.73,0.0046807
605,1.73,0.0048175
610,1.73,0.0049631
615,1.72,0.0051104
620,1.72,0.0052574
625,1.72,0.0054041
630,1.72,0.0056196
635,1.71,0.0057982
640,1.71,0.0059768
645,1.71,0.0061607
650,1.7,0.0063529
655,1.7,0.0065452
660,1.7,0.0067929
665,1.7,0.0070359
670,1.69,0.0072781
675,1.69,0.0075193
680,1.69,0.007771
685,1.69,0.0080392
690,1.69,0.0083078
695,1.68,0.0085257
700,1.68,0.0088558
705,1.68,0.0091851
710,1.68,0.0095138
715,1.68,0.0098619
720,1.67,0.0102
725,1.67,0.0106
730,1.67,0.0108
735,1.67,0.0113
740,1.67,0.0117
745,1.66,0.0122
750,1.66,0.0126
755,1.66,0.0131
760,1.66,0.0136
765,1.66,0.014
770,1.66,0.0145
775,1.66,0.0151
780,1.65,0.0156
785,1.65,0.0161
790,1.65,0.0166
795,1.65,0.0171
800,1.65,0.0176
805,1.65,0.0181
810,1.65,0.0186
815,1.65,0.0191
820,1.64,0.0196
825,1.64,0.0201
830,1.64,0.0207
835,1.64,0.0212
840,1.64,0.0217
845,1.64,0.0222
850,1.64,0.0227
855,1.64,0.0232
860,1.64,0.0239
865,1.64,0.0245
870,1.63,0.025
875,1.63,0.0255
880,1.63,0.0261
885,1.63,0.0266
890,1.63,0.0272
895,1.63,0.0277
900,1.63,0.0283
905,1.63,0.0288
910,1.63,0.0294
915,1.63,0.0299
920,1.63,0.0305
925,1.63,0.0311
930,1.63,0.0317
935,1.63,0.0322
940,1.62,0.0328
945,1.62,0.0334
950,1.62,0.034
955,1.62,0.0347
960,1.62,0.0353
965,1.62,0.0359
970,1.62,0.0366
975,1.62,0.0373
980,1.62,0.0379
985,1.62,0.0386
990,1.62,0.0393
995,1.62,0.04
1000,1.62,0.0408
1005,1.62,0.0416
1010,1.62,0.0423
1015,1.62,0.0431
1020,1.62,0.0439
1025,1.62,0.0447
1030,1.62,0.0455
1035,1.62,0.0463
1040,1.61,0.0472
1045,1.61,0.0482
1050,1.61,0.0492
1055,1.61,0.0501
1060,1.61,0.0511
1065,1.61,0.0521
1070,1.61,0.0532
1075,1.61,0.0539
1080,1.61,0.0552
1085,1.61,0.0565
1090,1.61,0.0578
1095,1.61,0.0591
1100,1.61,0.0603
1105,1.61,0.0617
1110,1.61,0.0631
1115,1.61,0.0641
1120,1.61,0.0657
1125,1.61,0.0674
1130,1.61,0.069
1135,1.61,0.0708
1140,1.61,0.0726
1145,1.61,0.0735
1150,1.61,0.0756
1155,1.61,0.0776
1160,1.61,0.0796
1165,1.61,0.0817
1170,1.61,0.0837
1175,1.61,0.0858
1180,1.61,0.0878
1185,1.61,0.0899
1190,1.61,0.0919
1195,1.61,0.094
1200,1.61,0.096
1300,1.61,0.096
