350,1.39,0
351,1.39,0
352,1.39,0
353,1.39,0
354,1.39,0
355,1.39,0
356,1.39,0
357,1.39,0
358,1.39,0
359,1.39,0
360,1.39,0
361,1.39,0
362,1.39,0
363,1.39,0
364,1.39,0
365,1.39,0
366,1.39,0
367,1.39,0
368,1.39,0
369,1.39,0
370,1.39,0
371,1.39,0
372,1.39,0
373,1.39,0
374,1.39,0
375,1.39,0
376,1.39,0
377,1.39,0
378,1.39,0
379,1.39,0
380,1.39,0
381,1.39,0
382,1.39,0
383,1.39,0
384,1.39,0
385,1.39,0
386,1.39,0
387,1.39,0
388,1.39,0
389,1.39,0
390,1.39,0
391,1.39,0
392,1.39,0
393,1.39,0
394,1.39,0
395,1.39,0
396,1.39,0
397,1.39,0
398,1.39,0
399,1.39,0
400,1.39,0
401,1.39,0
402,1.39,0
403,1.39,0
404,1.39,0
405,1.39,0
406,1.39,0
407,1.39,0
408,1.39,0
409,1.39,0
410,1.39,0
411,1.39,0
412,1.39,0
413,1.39,0
414,1.39,0
415,1.39,0
416,1.39,0
417,1.39,0
418,1.39,0
419,1.39,0
420,1.39,0
421,1.39,0
422,1.39,0
423,1.39,0
424,1.39,0
425,1.39,0
426,1.39,0
427,1.39,0
428,1.39,0
429,1.39,0
430,1.39,0
431,1.39,0
432,1.39,0
433,1.39,0
434,1.39,0
435,1.39,0
436,1.39,0
437,1.39,0
438,1.39,0
439,1.39,0
440,1.39,0
441,1.39,0
442,1.39,0
443,1.39,0
444,1.39,0
445,1.39,0
446,1.39,0
447,1.39,0
448,1.39,0
449,1.39,0
450,1.39,0
451,1.39,0
452,1.39,0
453,1.39,0
454,1.39,0
455,1.39,0
456,1.39,0
457,1.39,0
458,1.39,0
459,1.39,0
460,1.39,0
461,1.39,0
462,1.39,0
463,1.39,0
464,1.39,0
465,1.39,0
466,1.39,0
467,1.39,0
468,1.39,0
469,1.39,0
470,1.39,0
471,1.39,0
472,1.39,0
473,1.39,0
474,1.39,0
475,1.39,0
476,1.39,0
477,1.39,0
478,1.39,0
479,1.39,0
480,1.39,0
481,1.39,0
482,1.39,0
483,1.39,0
484,1.39,0
485,1.39,0
486,1.39,0
487,1.39,0
488,1.39,0
489,1.39,0
490,1.39,0
491,1.39,0
492,1.39,0
493,1.39,0
494,1.39,0
495,1.39,0
496,1.39,0
497,1.39,0
498,1.39,0
499,1.39,0
500,1.39,0
501,1.39,0
502,1.39,0
503,1.39,0
504,1.39,0
505,1.39,0
506,1.39,0
507,1.39,0
508,1.39,0
509,1.39,0
510,1.39,0
511,1.39,0
512,1.39,0
513,1.39,0
514,1.39,0
515,1.39,0
516,1.39,0
517,1.39,0
518,1.39,0
519,1.39,0
520,1.39,0
521,1.39,0
522,1.39,0
523,1.39,0
524,1.39,0
525,1.39,0
526,1.39,0
527,1.39,0
528,1.39,0
529,1.39,0
530,1.39,0
531,1.39,0
532,1.39,0
533,1.39,0
534,1.39,0
535,1.39,0
536,1.39,0
537,1.39,0
538,1.39,0
539,1.39,0
540,1.39,0
541,1.39,0
542,1.39,0
543,1.39,0
544,1.39,0
545,1.39,0
546,1.39,0
547,1.39,0
548,1.39,0
549,1.39,0
550,1.39,0
